FIPS,Total_Actual_Costs,Total_Standardized_Costs,Part_B_Drugs_Per_Capita_Actual_Costs,Total_Population_Based_Payment_Reduction_Costs,PQI03_Diabetes_LT_Complication_Admission_Rate_(age_<_65),PQI03_Diabetes_LT_Complication_Admission_Rate_(age_65-74),PQI03_Diabetes_LT_Complication_Admission_Rate_(age_75+),PQI07_Hypertension_Admission_Rate_(age_<_65),PQI07_Hypertension_Admission_Rate_(age_65-74),PQI07_Hypertension_Admission_Rate_(age_75+)
2013,405555.18,221269.96,34.74, ,,,,,,
2016,836362.0,581890.3,, ,,,,,,
2020,143477810.43,116284606.71,240.6, ,,,,,,
2050,6496577.09,3638969.64,2.39, ,,,,,,
2060,527921.46,414553.13,9.7, ,,,,,,
2068,353551.94,297993.57,121.8, ,,,,,,
2070,3489521.71,2670118.55,9.36, ,,,,,,
2090,37010985.22,30571546.72,343.8, ,,,,,,
2100,2328849.75,1388079.56,271.33, ,,,,,,
2105,,,,*,,,,,,
2110,19259772.0,14622528.22,75.98, ,,,,,,
2122,40041244.69,32355631.66,100.09, ,,,,,,
2130,11934987.93,10505871.75,78.39, ,,,,,,
2150,6805775.46,5742303.41,95.05, ,,,,,,
2164,675424.59,403564.58,24.17, ,,,,,,
2170,43083211.65,35739712.17,134.13, ,,,,,,
2180,4608787.73,3533289.21,16.88, ,,,,,,
2185,3543361.79,2117068.67,, ,,,,,,
2188,4207333.07,3208992.46,, ,,,,,,
2201,3948833.52,2774417.36,, ,,,,,,
2220,8710990.9,6223851.64,37.19, ,,,,,,
2230,,,,*,,,,,,
2232,1790928.08,1221022.62,60.93, ,,,,,,
2240,4115658.94,3272615.92,203.73, ,,,,,,
2999,,,,*,,,,,,
2261,8272000.29,6985897.42,153.28, ,,,,,,
2270,3242816.6,1729799.73,, ,,,,,,
2280,6725423.3,5561520.78,35.71, ,,,,,,
2282,680344.33,461004.56,, ,,,,,,
2290,3703369.19,2749408.93,130.43, ,,,,,,
1001,44084625.85,47132225.18,680.65, ,,,,,,
1003,189709497.47,208893104.68,242.47, ,,,,,,
1005,31930497.71,35264002.6,294.75, ,,,,,,
1007,22866285.9,24122538.78,300.89, ,,,,,,
1009,46586314.51,49325806.34,275.58, ,,,,,,
1011,10100095.5,10973418.14,634.45, ,,,,,,
1013,35705028.37,38125046.43,281.81, ,,,,,,
1015,170504086.28,186661754.33,272.97, ,,,,,,
1017,47119761.29,50313059.35,154.59, ,,,,,,
1019,34976495.46,37388212.05,292.84, ,,,,,,
1021,40890953.14,43119500.77,411.28, ,,,,,,
1023,20157541.33,21944569.01,237.12, ,,,,,,
1025,36564699.61,40458383.2,182.22, ,,,,,,
1027,23197749.94,25491158.1,252.26, ,,,,,,
1029,19796378.17,21233715.32,250.61, ,,,,,,
1031,55555216.99,61757906.58,237.12, ,,,,,,
1033,94643882.78,104095859.53,364.63, ,,,,,,
1035,23694898.0,25956910.25,192.13, ,,,,,,
1037,16132931.25,17603152.12,308.54, ,,,,,,
1039,66462871.11,73196449.29,223.88, ,,,,,,
1041,19796341.52,21464372.77,288.45, ,,,,,,
1043,109435707.77,117702439.37,379.96, ,,,,,,
1045,57661481.98,64479635.1,237.36, ,,,,,,
1047,60796093.67,62459815.7,361.89, ,,,,,,
1049,85035475.71,91486266.08,329.43, ,,,,,,
1051,69149361.23,74066840.36,553.73, ,,,,,,
1053,55489196.33,61210049.7,198.14, ,,,,,,
1055,160916805.78,176624360.09,274.75, ,,,,,,
1057,28444209.98,30183240.44,232.5, ,,,,,,
1059,49710936.56,54583405.87,320.48, ,,,,,,
1061,40965675.06,45916061.71,250.5, ,,,,,,
1063,15034568.31,15638089.2,248.57, ,,,,,,
1065,24162005.9,25286419.03,142.54, ,,,,,,
1067,21319847.9,23705393.56,235.07, ,,,,,,
1069,114463272.92,127296232.47,263.78, ,,,,,,
1071,77539372.46,82580354.21,323.69, ,,,,,,
1073,537565017.88,565305906.83,343.88, ,,,,,,
1075,25671430.22,27218000.53,228.74, ,,,,,,
1077,117078690.47,128640902.15,297.58, ,,,,,,
1079,48338853.1,51603616.56,376.73, ,,,,,,
1081,87834644.05,93938132.75,186.58, ,,,,,,
1083,77953721.19,81569835.89,388.16, ,,,,,,
1085,13140930.39,13805814.34,545.48, ,,,,,,
1087,20883710.68,22476297.86,375.39, ,,,,,,
1089,285306984.0,302514042.93,495.24, ,,,,,,
1091,33248835.27,35964149.42,201.24, ,,,,,,
1093,43075889.71,46334151.49,288.28, ,,,,,,
1095,121335972.57,130194153.58,339.89, ,,,,,,
1097,332029577.96,365282888.45,287.86, ,,,,,,
1099,33023351.7,36389516.83,319.82, ,,,,,,
1101,198261054.23,210339395.41,508.19, ,,,,,,
1103,143392066.45,152400614.45,522.01, ,,,,,,
1105,15312566.91,16075633.35,292.71, ,,,,,,
1107,33431905.76,34293419.86,188.13, ,,,,,,
1109,33794958.76,36635502.5,352.55, ,,,,,,
1111,31525199.29,34615436.33,152.23, ,,,,,,
1113,58290937.89,61813282.13,194.18, ,,,,,,
1117,113069009.03,120509276.77,348.24, ,,,,,,
1115,61437107.87,65745639.41,291.81, ,,,,,,
1119,16685617.07,18099421.67,154.0, ,,,,,,
1121,104938626.83,112698908.48,336.86, ,,,,,,
1123,65597895.16,71770143.55,263.91, ,,,,,,
1125,207219827.67,214781045.72,175.02, ,,,,,,
1999,,,,*,,,,,,
1127,98536023.21,102585208.44,378.22, ,,,,,,
1129,21397060.91,24042707.05,261.17, ,,,,,,
1131,17415141.67,18355555.58,404.27, ,,,,,,
1133,43373785.36,46792897.87,352.85, ,,,,,,
5001,28109230.25,29892311.09,346.65, ,,,,,,
5003,32853461.51,35311184.06,216.92, ,,,,,,
5005,74797886.13,81987950.16,185.26, ,,,,,,
5007,146691429.23,156409656.32,251.31, ,,,,,,
5009,42125567.42,45093085.42,161.18, ,,,,,,
5011,18733057.45,20108180.77,303.32, ,,,,,,
5013,7669865.63,8161923.57,254.44, ,,,,,,
5015,27232952.69,30280438.54,142.95, ,,,,,,
5017,20468455.89,22005962.01,253.56, ,,,,,,
5019,23149816.4,25279692.17,397.98, ,,,,,,
5021,26625635.19,28873320.36,267.87, ,,,,,,
5023,41140834.13,44239163.52,315.11, ,,,,,,
5025,11136512.03,11674909.86,325.82, ,,,,,,
5027,37144332.68,40476539.79,243.78, ,,,,,,
5029,25956015.33,27833658.98,522.36, ,,,,,,
5031,84830100.58,90759139.41,303.23, ,,,,,,
5033,49412298.98,54251624.84,263.28, ,,,,,,
5035,49946446.82,48109860.49,266.1, ,,,,,,
5037,20813293.78,22702652.5,318.75, ,,,,,,
5039,12101021.69,13031076.45,274.54, ,,,,,,
5041,20487721.77,21819295.22,165.99, ,,,,,,
5043,24245107.12,25860993.67,292.62, ,,,,,,
5045,78901493.19,82655278.19,446.05, ,,,,,,
5047,17708429.33,19935814.96,232.13, ,,,,,,
5049,17057170.4,18520367.0,245.13, ,,,,,,
5051,160305634.69,168776920.12,385.27, ,,,,,,
5053,21908684.9,22754237.1,316.7, ,,,,,,
5055,47442268.09,50286238.91,320.32, ,,,,,,
5057,25934809.02,28075739.84,226.83, ,,,,,,
5059,44842766.96,47390967.13,397.34, ,,,,,,
5061,16427554.69,18226642.5,258.21, ,,,,,,
5063,53212779.2,55432507.83,266.86, ,,,,,,
5065,21431825.26,23276770.74,204.27, ,,,,,,
5067,29787803.55,33359878.56,266.36, ,,,,,,
5069,77630023.49,78752896.26,267.31, ,,,,,,
5071,22820448.57,24687394.66,252.69, ,,,,,,
5073,12373992.14,13391443.91,170.06, ,,,,,,
5075,24883587.89,26906139.22,287.14, ,,,,,,
5077,10621478.41,10934682.5,330.64, ,,,,,,
5079,13427798.41,13729971.43,220.87, ,,,,,,
5081,20903314.95,23162898.2,258.52, ,,,,,,
5083,24615208.61,27511155.93,184.05, ,,,,,,
5085,59624904.01,62048329.34,310.07, ,,,,,,
5087,12114284.11,12788935.24,225.73, ,,,,,,
5089,22886372.9,24905879.91,125.67, ,,,,,,
5091,47977699.04,51674397.34,324.31, ,,,,,,
5093,51104028.78,54005903.3,318.4, ,,,,,,
5095,12678686.4,13115163.7,402.29, ,,,,,,
5097,12159130.77,12892895.81,322.3, ,,,,,,
5099,12770033.16,13795157.36,265.36, ,,,,,,
5101,9495258.52,10032788.84,125.58, ,,,,,,
5103,33911231.8,36561093.83,187.86, ,,,,,,
5105,13328512.61,13996941.92,432.73, ,,,,,,
5107,28013490.55,28806622.03,288.58, ,,,,,,
5109,15276215.12,16352800.67,378.98, ,,,,,,
5111,31283849.91,33179900.41,339.3, ,,,,,,
5113,27874879.99,30187781.95,219.61, ,,,,,,
5115,56380785.24,58491151.87,294.75, ,,,,,,
5117,14687087.46,15362934.98,430.31, ,,,,,,
5119,389062397.87,401298166.23,345.53, ,,,,,,
5121,21505334.25,23063116.42,273.04, ,,,,,,
5125,115787268.11,121733214.79,374.76, ,,,,,,
5127,12721758.76,14291601.52,267.9, ,,,,,,
5129,11541975.94,12411118.62,202.59, ,,,,,,
5131,104319305.96,115846801.73,252.95, ,,,,,,
5133,19158558.54,21271576.66,214.71, ,,,,,,
5135,33814103.88,35561225.7,287.56, ,,,,,,
5123,23224069.49,23779280.01,233.82, ,,,,,,
5137,22183631.85,24468073.92,182.45, ,,,,,,
5999,,,,*,,,,,,
5139,57316503.64,60249010.93,251.06, ,,,,,,
5141,24072791.68,26035074.13,315.87, ,,,,,,
5143,120881813.13,127870019.29,198.99, ,,,,,,
5145,89052567.31,92769483.36,308.6, ,,,,,,
5147,12875879.11,13179991.76,279.18, ,,,,,,
5149,28376383.61,30716322.11,242.38, ,,,,,,
4001,49443701.91,40305089.8,90.25, ,,,,,,
4003,116178267.13,113008963.31,172.73, ,,,,,,
4005,74181765.53,64207100.85,228.58, ,,,,,,
4007,89519347.77,83861509.01,129.54, ,,,,,,
4009,22279238.57,21275868.44,252.57, ,,,,,,
4011,5350344.7,5179524.83,102.61, ,,,,,,
4012,29262729.76,27180628.26,165.84, ,,,,,,
4013,1833415900.6,1765739038.25,290.72, ,,,,,,
4015,267876843.98,251435628.04,230.89, ,,,,,,
4017,94218120.43,84158383.03,124.66, ,,,,,,
4019,569486259.21,550668913.04,323.67, ,,,,,,
4021,190556105.76,183663356.84,261.46, ,,,,,,
4023,15191412.01,14725956.62,164.13, ,,,,,,
4999,,,,*,,,,,,
4025,263808985.34,253034647.79,180.52, ,,,,,,
4027,140512315.28,134985530.18,278.54, ,,,,,,
6001,818498161.48,595545632.55,223.42, ,,,,,,
6003,757236.69,692480.4,189.65, ,,,,,,
6005,43051773.65,36620478.39,228.01, ,,,,,,
6007,272238275.1,244315021.08,115.71, ,,,,,,
6009,56872668.87,49235341.73,247.76, ,,,,,,
6011,17680841.92,14514771.84,81.99, ,,,,,,
6013,591665843.13,447117711.61,320.51, ,,,,,,
6015,27349967.48,24466067.48,191.6, ,,,,,,
6017,129527601.95,111242946.34,218.45, ,,,,,,
6019,544887100.45,482448584.32,361.94, ,,,,,,
6021,29284715.43,26492300.41,131.38, ,,,,,,
6023,129373061.89,113120833.56,219.08, ,,,,,,
6025,142494678.56,128212794.72,331.3, ,,,,,,
6027,26397340.76,24206452.46,127.84, ,,,,,,
6029,446304230.67,395331202.27,287.4, ,,,,,,
6031,87413540.05,78066358.96,313.38, ,,,,,,
6033,100085195.31,84488532.45,319.63, ,,,,,,
6035,28022230.39,25461660.0,158.17, ,,,,,,
6037,6508951206.08,5461118683.54,316.23, ,,,,,,
6039,84044163.84,76039826.07,309.78, ,,,,,,
6041,203012039.68,156671585.19,215.43, ,,,,,,
6043,24950076.0,22093978.93,218.39, ,,,,,,
6045,93447850.1,79478552.18,183.95, ,,,,,,
6047,186871709.72,158812619.45,227.6, ,,,,,,
6049,11617952.13,10433708.71,179.69, ,,,,,,
6051,6559356.38,6145625.39,102.84, ,,,,,,
6053,348464867.66,286029299.38,312.73, ,,,,,,
6055,122272020.84,97540502.79,432.2, ,,,,,,
6057,118357025.6,102213446.96,184.03, ,,,,,,
6059,1768929309.58,1547131667.47,412.27, ,,,,,,
6061,176543478.53,151509137.39,244.54, ,,,,,,
6063,29162542.83,26296558.52,132.07, ,,,,,,
6065,1034312908.32,927828853.1,297.88, ,,,,,,
6067,591041983.29,480289967.8,196.58, ,,,,,,
6069,40704348.6,31163715.2,340.43, ,,,,,,
6071,837837644.44,717723914.8,255.01, ,,,,,,
6073,1599594972.8,1433036811.11,297.3, ,,,,,,
6075,570180933.48,397768243.98,154.43, ,,,,,,
6077,392930366.42,336783260.26,219.58, ,,,,,,
6079,232899200.96,215021951.08,374.56, ,,,,,,
6081,375345835.92,280157789.03,227.66, ,,,,,,
6083,295600039.16,268648491.51,349.71, ,,,,,,
6085,845965063.53,614177561.26,219.88, ,,,,,,
6087,193211805.16,148876644.9,254.59, ,,,,,,
6089,252919339.61,218523948.04,231.5, ,,,,,,
6091,4074196.24,3621567.31,89.45, ,,,,,,
6093,59068694.15,54552463.48,162.81, ,,,,,,
6095,198194739.46,149113725.56,211.01, ,,,,,,
6097,335751429.98,269569183.44,331.48, ,,,,,,
6099,274662527.71,233569468.96,209.93, ,,,,,,
6101,82146277.67,72785654.43,125.56, ,,,,,,
6103,78897164.34,68580067.3,186.73, ,,,,,,
6105,18863981.49,16467308.13,246.05, ,,,,,,
6107,314922651.22,280390982.1,355.62, ,,,,,,
6109,75734906.51,67467189.84,106.73, ,,,,,,
6999,,,,*,,,,,,
6111,570546423.62,505053316.25,333.56, ,,,,,,
6113,70466591.25,57672693.33,119.45, ,,,,,,
6115,57858240.3,51264506.99,133.14, ,,,,,,
8001,136985992.69,128658645.36,290.95, ,,,,,,
8003,10220612.9,9997110.45,136.38, ,,,,,,
8005,246136941.19,234828632.13,376.59, ,,,,,,
8007,9122758.84,9140684.08,243.82, ,,,,,,
8009,7385767.33,7502209.24,105.37, ,,,,,,
8011,4741874.57,4711608.59,65.92, ,,,,,,
8013,136364036.73,133584309.4,304.83, ,,,,,,
8014,15292042.3,14745047.48,232.31, ,,,,,,
8015,18267887.34,18453587.99,90.76, ,,,,,,
8017,3878094.44,2572187.36,70.08, ,,,,,,
8019,3705602.58,3542885.38,357.06, ,,,,,,
8021,7696260.92,7632484.16,99.13, ,,,,,,
8023,3707481.95,3617769.75,48.2, ,,,,,,
8025,3894134.18,3844408.79,103.78, ,,,,,,
8027,2962908.71,2966509.43,53.17, ,,,,,,
8029,25607534.85,25441927.25,54.66, ,,,,,,
8031,275523395.76,254681073.72,271.86, ,,,,,,
8033,2175138.81,2167318.73,484.04, ,,,,,,
8035,69346565.04,67661735.74,334.33, ,,,,,,
8037,10690410.9,10254399.91,111.5, ,,,,,,
8041,332427113.8,333182128.21,249.21, ,,,,,,
8039,9202936.79,9003846.53,286.33, ,,,,,,
8043,41675199.97,42033921.34,227.52, ,,,,,,
8045,25363620.21,24772746.05,89.37, ,,,,,,
8047,1396370.62,1380394.54,348.42, ,,,,,,
8049,7816018.91,7715185.23,278.74, ,,,,,,
8051,7006879.05,6986406.4,116.04, ,,,,,,
8053,645702.88,639586.51,339.67, ,,,,,,
8055,10316450.25,10277185.97,159.97, ,,,,,,
8057,1362526.61,1537356.33,545.49, ,,,,,,
8059,228326859.44,219140416.69,350.22, ,,,,,,
8061,3136007.01,3187094.25,198.68, ,,,,,,
8063,11341425.52,11053392.67,266.14, ,,,,,,
8067,31222704.05,31245132.72,247.54, ,,,,,,
8065,4659921.78,4659137.34,132.07, ,,,,,,
8069,182793206.33,184477084.58,340.5, ,,,,,,
8071,15559954.92,15587727.44,196.14, ,,,,,,
8073,6910398.31,6759240.34,404.9, ,,,,,,
8075,22983052.96,22797326.33,196.74, ,,,,,,
8077,70947546.4,69431408.78,101.52, ,,,,,,
8079,847113.04,839486.69,97.57, ,,,,,,
8081,9853510.27,10026078.76,185.08, ,,,,,,
8083,25944080.45,25463021.52,133.27, ,,,,,,
8085,29823544.76,29536113.68,151.71, ,,,,,,
8087,29521467.22,28761390.32,230.37, ,,,,,,
8089,21162936.97,21172326.6,158.81, ,,,,,,
8091,2579496.27,2549219.06,116.43, ,,,,,,
8093,6732722.06,6691237.51,394.17, ,,,,,,
8095,7880039.77,7861953.49,91.96, ,,,,,,
8097,10068116.58,9768374.88,356.72, ,,,,,,
8099,16331361.53,16440819.12,165.02, ,,,,,,
8101,131141967.69,132962121.13,232.61, ,,,,,,
8103,5308980.33,5015622.52,53.54, ,,,,,,
8105,11923996.29,11726814.04,127.49, ,,,,,,
8107,9381764.41,9216312.46,171.63, ,,,,,,
8109,3224189.0,3131500.42,149.19, ,,,,,,
8111,192100.16,200761.99,507.34, ,,,,,,
8113,1621972.0,1559927.52,59.5, ,,,,,,
8115,4221891.22,4219886.0,117.85, ,,,,,,
8117,6488956.07,6368315.92,270.88, ,,,,,,
8119,11788311.01,11962332.74,159.25, ,,,,,,
8999,,,,*,,,,,,
8121,6444060.36,6383118.12,250.57, ,,,,,,
8123,133926344.1,129391770.73,278.83, ,,,,,,
8125,13256152.75,13220381.1,135.17, ,,,,,,
9001,976276563.56,802750236.22,351.1, ,,,,,,
9003,1056274587.07,899902976.5,241.12, ,,,,,,
9005,241366966.48,210060915.63,288.23, ,,,,,,
9007,204359003.76,175924271.98,238.99, ,,,,,,
9009,1091425479.15,896509862.01,322.54, ,,,,,,
9011,335170664.87,293803336.75,388.6, ,,,,,,
9013,136723487.59,119670154.62,292.92, ,,,,,,
9999,,,,*,,,,,,
9015,132549355.35,113888184.14,247.55, ,,,,,,
11001,568673525.0,475381228.83,238.56, ,,,,,,
10001,177228911.46,167766410.69,193.41, ,,,,,,
10003,585093583.5,539172854.94,266.45, ,,,,,,
10005,312736092.69,303886242.29,184.39, ,,,,,,
10999,,,,*,,,,,,
12001,210192214.92,206003658.45,251.22, ,,,,,,
12003,24871312.47,25389013.19,288.04, ,,,,,,
12005,230358182.29,241246551.78,320.59, ,,,,,,
12007,36165013.36,36137850.05,226.33, ,,,,,,
12009,658064810.63,677212021.53,337.86, ,,,,,,
12011,1479731954.48,1426935150.1,335.95, ,,,,,,
12013,16459702.45,17020722.73,243.62, ,,,,,,
12015,327560767.25,335904395.92,386.64, ,,,,,,
12017,306990042.69,320344699.05,362.74, ,,,,,,
12019,178238045.01,182349537.91,365.42, ,,,,,,
12021,467813715.42,464261492.79,355.55, ,,,,,,
12023,85970913.05,87154603.07,252.74, ,,,,,,
12027,44691893.53,46000157.0,502.42, ,,,,,,
12029,21574827.98,21618492.64,158.84, ,,,,,,
12031,852366896.46,860415188.28,379.39, ,,,,,,
12033,336005215.37,351942262.14,254.94, ,,,,,,
12035,114275966.52,115674405.83,293.53, ,,,,,,
12037,14541498.67,15003653.89,117.89, ,,,,,,
12039,41597613.6,42535679.97,115.96, ,,,,,,
12041,19110904.04,19160871.41,271.77, ,,,,,,
12043,13359968.24,13471304.35,248.13, ,,,,,,
12045,21362288.41,22188590.11,260.01, ,,,,,,
12047,15097755.99,15024703.66,270.47, ,,,,,,
12049,27810653.6,28851694.35,200.71, ,,,,,,
12051,32455819.47,33174101.36,230.0, ,,,,,,
12053,264575109.91,272016157.49,681.9, ,,,,,,
12055,227141197.73,232828481.73,279.89, ,,,,,,
12057,875542236.98,885732007.61,289.34, ,,,,,,
12059,27849977.59,30137210.22,231.01, ,,,,,,
12061,247573328.56,248027224.07,333.07, ,,,,,,
12063,66589709.37,70897352.61,226.25, ,,,,,,
12065,14072646.77,14426609.48,155.34, ,,,,,,
12067,5971657.16,6200987.33,250.32, ,,,,,,
12069,510513340.73,524026209.29,336.38, ,,,,,,
12071,780309673.43,787447768.91,336.85, ,,,,,,
12073,137912606.7,140820501.71,121.39, ,,,,,,
12075,57398557.4,57324245.81,199.13, ,,,,,,
12077,6552763.44,6738045.49,99.31, ,,,,,,
12079,22253565.73,22776231.25,173.1, ,,,,,,
12081,450504268.81,459012180.62,427.31, ,,,,,,
12083,542121261.61,569858090.62,305.54, ,,,,,,
12085,249105569.59,248151640.84,468.53, ,,,,,,
12086,2986439493.62,2819681137.51,284.15, ,,,,,,
12087,79076691.64,73469085.03,250.29, ,,,,,,
12089,77064422.26,78023367.94,365.56, ,,,,,,
12091,201639471.49,211526232.27,318.86, ,,,,,,
12093,56685398.43,56976968.71,219.87, ,,,,,,
12095,799867625.64,797580089.33,333.71, ,,,,,,
12097,164511116.21,165827145.55,256.41, ,,,,,,
12099,1827998141.12,1808374670.68,396.05, ,,,,,,
12101,497445139.2,515536223.95,359.99, ,,,,,,
12103,1187308475.81,1226967584.37,472.96, ,,,,,,
12105,638324697.87,658150253.36,300.28, ,,,,,,
12107,123116985.89,123409148.94,276.26, ,,,,,,
12113,140272847.29,147236626.8,296.08, ,,,,,,
12115,701301844.29,721194908.18,431.08, ,,,,,,
12117,354764524.46,355525701.26,461.32, ,,,,,,
12109,203340166.39,209780179.92,360.22, ,,,,,,
12111,369008585.21,365778310.81,412.03, ,,,,,,
12119,196781074.35,202535705.23,314.37, ,,,,,,
12121,68385484.1,69147696.26,314.42, ,,,,,,
12123,27784673.69,28184779.97,129.99, ,,,,,,
12999,,,,*,,,,,,
12125,11325956.64,11215315.35,313.24, ,,,,,,
12127,556167731.82,571381175.45,301.43, ,,,,,,
12129,17737139.02,18274163.85,101.65, ,,,,,,
12131,63042819.16,65833960.37,301.12, ,,,,,,
12133,32349319.4,34140438.18,189.47, ,,,,,,
13001,21163997.98,22325356.9,281.56, ,,,,,,
13003,8532522.36,8813333.8,163.92, ,,,,,,
13005,15737818.55,16975960.95,294.02, ,,,,,,
13007,4387009.1,4497155.07,126.87, ,,,,,,
13009,43781086.32,43040227.9,198.94, ,,,,,,
13011,15685832.85,15899584.75,251.67, ,,,,,,
13013,41977022.02,41573747.5,300.13, ,,,,,,
13015,86952298.67,86867960.43,335.07, ,,,,,,
13017,21942858.26,22550361.38,136.26, ,,,,,,
13019,20135665.26,20729616.48,152.17, ,,,,,,
13021,195112410.1,189060982.42,238.48, ,,,,,,
13023,16568447.69,17204606.6,159.5, ,,,,,,
13025,18485897.52,18546741.47,314.75, ,,,,,,
13027,21353756.01,22375200.54,91.65, ,,,,,,
13029,22124722.92,22650285.82,216.63, ,,,,,,
13031,50792291.61,50832916.04,278.79, ,,,,,,
13033,21295826.65,20800523.68,256.62, ,,,,,,
13035,22157745.42,21699242.45,273.45, ,,,,,,
13037,6647117.66,6977538.54,110.64, ,,,,,,
13039,30068947.33,30529688.08,240.66, ,,,,,,
13043,13525650.49,14487965.84,171.49, ,,,,,,
13045,90721321.14,90146683.16,261.02, ,,,,,,
13047,60297879.01,62763846.99,314.67, ,,,,,,
13049,12931330.0,13614565.29,212.63, ,,,,,,
13051,244563101.92,244582651.48,344.43, ,,,,,,
13053,2952368.63,3028832.42,89.02, ,,,,,,
13055,27722894.48,28862357.19,253.26, ,,,,,,
13057,125793411.09,124856503.59,305.96, ,,,,,,
13059,64533094.35,64639675.44,225.81, ,,,,,,
13061,3823988.32,4148106.28,307.31, ,,,,,,
13063,138197673.53,132162476.81,256.91, ,,,,,,
13065,9852379.29,10569391.48,114.81, ,,,,,,
13067,408437167.78,401596390.29,370.12, ,,,,,,
13069,42283960.13,44266183.01,243.44, ,,,,,,
13071,47437412.45,50243927.8,118.35, ,,,,,,
13073,74692235.52,73715897.28,236.77, ,,,,,,
13075,18900695.35,19497714.97,122.89, ,,,,,,
13077,69884965.06,70381269.41,268.42, ,,,,,,
13079,14014632.97,13729131.64,202.2, ,,,,,,
13081,23368675.19,24955076.07,114.55, ,,,,,,
13083,18283856.39,19022165.2,219.09, ,,,,,,
13085,18028813.9,18156112.5,464.05, ,,,,,,
13089,411244508.65,391367870.14,291.61, ,,,,,,
13087,28061014.72,29957734.66,98.81, ,,,,,,
13091,27634566.09,28691166.43,326.92, ,,,,,,
13093,11659196.52,12196343.54,114.83, ,,,,,,
13095,89724113.65,90119000.6,143.57, ,,,,,,
13097,84340097.75,82611415.11,400.38, ,,,,,,
13099,13179395.28,14577178.06,161.94, ,,,,,,
13101,2894287.19,2934884.15,338.69, ,,,,,,
13103,31667038.02,32665046.97,203.67, ,,,,,,
13105,23109985.84,24415598.06,196.37, ,,,,,,
13107,28416652.63,29386366.95,162.32, ,,,,,,
13109,10515178.17,10996256.41,173.48, ,,,,,,
13111,33439935.13,34307530.31,307.33, ,,,,,,
13113,76591388.06,76141362.27,310.9, ,,,,,,
13115,114537380.7,116998973.58,221.24, ,,,,,,
13117,82303568.98,82685160.49,459.2, ,,,,,,
13119,27155351.25,28480077.04,235.78, ,,,,,,
13121,576511678.21,548330767.21,319.87, ,,,,,,
13123,31505610.32,32181219.13,361.91, ,,,,,,
13125,3871185.23,3869396.3,118.2, ,,,,,,
13127,83058242.77,82498634.36,328.32, ,,,,,,
13129,48870047.33,50148922.78,282.15, ,,,,,,
13131,21478620.57,22741336.4,97.84, ,,,,,,
13133,17613908.78,18326392.15,334.49, ,,,,,,
13135,302112084.07,296342018.81,283.33, ,,,,,,
13137,38722988.7,39664091.33,300.3, ,,,,,,
13139,125883859.47,126559646.52,347.53, ,,,,,,
13141,10735882.91,10820054.87,344.0, ,,,,,,
13143,33264627.64,34240714.49,217.54, ,,,,,,
13145,21342946.09,22639227.68,153.63, ,,,,,,
13147,27746987.57,29774124.04,226.37, ,,,,,,
13149,10072606.41,10139403.22,198.41, ,,,,,,
13151,113127945.1,109638020.05,328.08, ,,,,,,
13153,130642500.77,130392401.77,285.58, ,,,,,,
13155,10498189.37,10725226.11,129.89, ,,,,,,
13157,44162016.14,44737894.83,258.6, ,,,,,,
13159,13370733.57,13385400.99,209.67, ,,,,,,
13161,18200001.24,19667532.92,179.3, ,,,,,,
13163,21843697.03,22006318.2,248.31, ,,,,,,
13165,9661379.26,9987282.12,280.58, ,,,,,,
13167,12326036.93,12514129.6,327.15, ,,,,,,
13169,23383841.51,22810418.05,309.63, ,,,,,,
13171,17174744.42,16806439.04,418.33, ,,,,,,
13173,8226607.1,8669897.03,174.75, ,,,,,,
13175,57170710.45,57285930.88,315.65, ,,,,,,
13177,16760874.23,16859088.38,90.71, ,,,,,,
13179,27470541.92,28186619.47,259.19, ,,,,,,
13181,9502255.9,9588248.13,346.54, ,,,,,,
13183,7807202.8,8006135.9,280.86, ,,,,,,
13185,88480092.79,90365785.62,147.08, ,,,,,,
13187,24424099.71,24951998.98,403.7, ,,,,,,
13193,13175824.85,13461107.09,185.13, ,,,,,,
13195,24624390.71,24926863.17,163.47, ,,,,,,
13197,6032379.71,6409178.81,168.98, ,,,,,,
13189,21143754.91,20727211.78,250.0, ,,,,,,
13191,12525577.25,12454629.38,304.43, ,,,,,,
13199,21720546.97,22297035.4,176.34, ,,,,,,
13201,8753087.24,9562550.8,97.6, ,,,,,,
13205,24054491.46,25087432.09,90.15, ,,,,,,
13207,27250742.97,27025953.7,262.82, ,,,,,,
13209,9454597.77,9938729.04,202.0, ,,,,,,
13211,16185214.53,16619159.8,354.98, ,,,,,,
13213,32608085.85,33659359.73,227.25, ,,,,,,
13215,169662936.66,179454515.85,164.15, ,,,,,,
13217,69120799.99,66856370.83,267.66, ,,,,,,
13219,20356891.57,20421866.96,218.96, ,,,,,,
13221,12419262.51,12336845.72,245.3, ,,,,,,
13223,72558907.41,71737816.75,423.96, ,,,,,,
13225,27929006.68,28321872.28,217.99, ,,,,,,
13227,35331007.96,35274239.75,247.15, ,,,,,,
13229,22190749.62,22897393.2,337.85, ,,,,,,
13231,15471683.08,15223772.22,244.82, ,,,,,,
13233,54181064.84,56901348.77,309.61, ,,,,,,
13235,12702088.9,13443940.15,291.42, ,,,,,,
13237,25038268.22,25667392.75,281.39, ,,,,,,
13239,3087886.06,3268894.66,218.89, ,,,,,,
13241,24454972.21,25888829.31,329.73, ,,,,,,
